#,Country,#.1,Artist,Song,Language,Place,Score,Eurovision Number,Year,Host Country,Host City,Lyrics,Lyrics translation,love,hope,heartbreak,party / celebration,war or conflict,nostalgia,empowerment,loneliness,nature,spirituality
11,Germany,-,Freddy Quinn,So geht das jede Nacht,German,-,-,1,1956,Switzerland,Lugano,"Am Sonntag mit Jimmy, am Montag mit Jack
Am Dienstag, da gehst du mit Johnny weg

So geht das jede Nacht
(So geht das jede Nacht)
So geht das jede Nacht
(So geht das jede Nacht)
Das hätt ich nie, nie, nie von dir gedacht

Ich schenk dir Blumen und fahr dich ins Büro
Führ deine Mutter jeden Sonntag in den Zoo
Doch dich bringt am Mittwoch der Billy nach Haus
Am Donnerstag gehst du mit Tommy aus

So geht das jede Nacht
(So geht das jede Nacht)
So geht das jede Nacht
(So geht das jede Nacht)
Das hätt ich nie, nie, nie von dir gedacht

Ich hab dich damals als Baby schon geliebt
Jetzt hab ich Boogie und den Cha-Cha-Cha geübt
Doch du tanzt am Freitag, am Freitag mit Ben
Samstag mit einem, den ich nicht mal kenn

So geht das jede Nacht
(So geht das jede Nacht)
So geht das jede Nacht
(So geht das jede Nacht)
Das hätt ich nie, nie, nie von dir gedacht

Doch wenn du gedacht hast, ich sitze zuhaus
Ich geh jeden Tag mit 'ner anderen aus

So geht das jede Nacht
(So geht das jede Nacht)
So geht das jede Nacht
(So geht das jede Nacht)
Das hättst du nie, nie, nie von mir gedacht","On Sunday with Jimmy, on Monday with Jack
On Tuesday you go off with Johnny That's how it is every night (That's how it is every night)
That's how it is every night (That's how it is every night)
I've never, never thought that of you I give you flowers and drive you to the office
Take your mother every Sunday to the zoo
But on Wednesday Billy brings you home
And on Thursday you go out with Tommy That's how it is every night (That's how it is every night)
That's how it is every night (That's how it is every night)
I've never, never thought that of you I've loved you since you were a baby
Now I've been practicing the boogie and the cha-cha-cha
But on Friday, on Friday you're dancing with Ben
Saturday with someone I don't even know That's how it is every night (That's how it is every night)
That's how it is every night (That's how it is every night)
I've never, never thought that of you But if you were thinking I've been sitting at home
I've been going out with someone else every day That's how it is every night (That's how it is every night)
That's how it is every night (That's how it is every night)
You've never, never thought that of me",0.8150485157966614,0.3396085500717163,0.18579943478107452,0.9904406070709229,0.39024344086647034,0.6286354064941406,0.6471295356750488,0.37937837839126587,0.5401962995529175,0.4137140214443207
12,France,-,Dany Dauberson,Il est là,French,-,-,1,1956,Switzerland,Lugano,"Je ne peux changer ma vie
Il est là
Aussitôt que je le fuis
Il est là
J'ai beau faire, j'ai beau dire
Je ne vois que son sourire
Qui toujours semble me dire:
""Je suis là""
""Je suis là""

Accroché dans tous mes rêves
Il est là
Et me poursuivant sans trêve
Il est là
Il a le pouvoir du diable
Qui règne sur ses semblables
Mais quel pouvoir formidable
Il est là
Il est là

J'ai tout tenté pour l'oublier
J'ai traversé le monde entier
Mais aucun homme ne m'a donné
Une telle part d'éternité

Je ne peux changer ma vie
Il est là
Aussitôt que je le fuis
Il est là
Il est extraordinaire
Et puis comme il sait vous plaire
Non, il n'y a rien à faire
Il est là
Il est là

Partout ses yeux, partout ses lèvres
Je sens en moi comme une fièvre
Tout mon être est anéanti
Et tout le temps je me redis:

""Je ne peux changer ma vie
Il est là
Aussitôt que je le fuis
Il est là
J'ai beau faire, j'ai beau dire
Je ne vois que son sourire
Qui toujours semble me dire:
'Je suis là'
'Je suis là'""

Quand je marche dans la rue
Il est là
Au milieu de la cohue
Je le vois
Il a sur moi une emprise
Qui me fait peur et me grise
Et ma volonté se brise
Il est là
Il est là

Oh, j'ai vraiment tout essayé
Sans jamais pouvoir me passer
Ni de son corps ni de ses baisers
C'est impossible de pas l'aimer

Je ne peux changer ma vie
Il est là
Aussitôt que je le fuis
Il est là
Et jusqu'à ma dernière heure
Jusqu'à mon dernier quart d'heure
Une seule chose demeure

Je le verrai là devant moi
À tout jamais il sera là
Il est là
Il est là
Il est là
Il est là

Il est là","I can't change my life, he's there
As soon as I run away from him, he's there
Whatever I do, whatever I say
I only see his smile
Which always seems to say to me:
""I'm there, I'm there"" Clung in all my dreams, he's there
And forcing my attention unremittingly, he's there
He has the power of a devil
Who rules over his fellows
But what a wonderful power
He's there, he's there I've tried everything to forget him
I've crossed the whole world
But no man has given me
Such a part of eternity I can't change my life, he's there
As soon as I run away from him, he's there
He's extraordinary
And how he knows to please you then
No, there's nothing to do
 He's there, he's there Everywhere his eyes, everywhere his lips
I feel like I have a fever inside of me
My whole being is destroyed
And all the time I repeat to myself: I can't change my life, he's there
As soon as I run away from him, he's there
Whatever I do, whatever I say
I only see his smile
Which always seems to say to me
""I'm there, I'm there"" When I'm walking in the street, he's there
In the middle of the crush, I see him
He has a hold on me
Which frightens me and carries me away
And my desire breaks down
He's there, he's there Oh, I really tried everything
Forever able to do without
His body and his kisses
It's impossible not to love him I can't change my life, he's there
As soon as I run away from him, he's there
And until my last hour
Until my last quarter
Only one thing will remain I will see him there in front of me
He will be there forever
He's there, he's there, he's there
He's there He's there",0.22661244869232178,0.01652955822646618,0.8749880194664001,0.40474265813827515,0.5481897592544556,0.4366220235824585,0.8894328474998474,0.6551153659820557,0.3928026258945465,0.26721686124801636
13,Luxembourg,-,Michèle Arnaud (2),Les amants de minuit,French,-,-,1,1956,Switzerland,Lugano,"Les amants de minuit
Par hasard se rencontrent
Par hasard se rencontrent

Et quant à ce qui suit
Bonheur ou malencontreux
Seule le sait la nuit

À l'angle de deux rues
Aux tables d'un café
Au long d'une avenue
Deux ombres sont venues
Et puis, les jeux sont faits

Pas de mots inutiles
Pas de baisers perdus
Pas de baisers perdus

Pas d'aveux difficiles
Ni de cœurs morfondus
Ni décevant idylle

À l'aube sans retour
Les amants désapprennent
Leurs noms et leurs amours
Elles valent les miennes
Usés par tant de jours

Les amants de minuit
Par hasard se rencontrent
Par hasard se rencontrent

Et quant à ce qui suit
Bonheur ou malencontreux
Seule le sait la nuit

Et si leurs cœurs se donnent
Un peu plus qu'une nuit
Il n'y aura personne
Personne entre elle et lui
Pour leur crier maldonne

Les amants de minuit
Par hasard se rencontrent
Par hasard se rencontrent","Midnight lovers, by chance meet together
By chance meet together
And, about what will follow, happiness or unfortunate
Only knows the night At the corner of two streets, at a café tables
On the avenue, two shadows had come
And then, the die is cast No pointless words, no lost kisses
No lost kisses
No difficult confessions, nor dejected heart
Nor disappointing romance At dawn no return
Lovers unlearn their names and their loves
It is quite the equal of mine, worn out by so many days. Midnight lovers, by chance meet together
By chance meet together
And, about what will followed, happiness or unfortunate
Only knows the night And if their heart gave themselves a little more than one night
There will be nobody, nobody between her and him
To shout them misdeal Midnight lovers, by chance meet together
By chance meet together",0.2984338402748108,0.011915022507309914,0.35122761130332947,0.7730450630187988,0.19078055024147034,0.2500877380371094,0.03527754545211792,0.7625124454498291,0.18732425570487976,0.08041161298751831
14,Italy,-,Tonina Torrielli,Amami se vuoi,Italian,-,-,1,1956,Switzerland,Lugano,"Mi piace tanto accarezzarti
Sugli occhi timidi baciarti
Ma non mi sento di giurarti
Se tu mi chiedi eterno amor

Abbandoniamoci al destino
Soltanto lui non sa ingannar
E se rimango a te vicino
Non lusingarti, ma non disperar
No

Amami se vuoi
Tienimi se puoi
Io son l'amor che svanisce

Ma dei baci miei
Non fidarti mai
Io son l'amor che ferisce

E quando fra le braccia
Mi stringi dolcemente
Ancor più dolcemente ti dirò:

""Amami se vuoi
Tienimi se puoi
Perché io sono così""

E se rimango a te vicino
Non lusingarti, ma non disperar
No

Amami se vuoi
Tienimi se puoi
Io son l'amor che svanisce

Ma dei baci miei
Non fidarti mai
Io son l'amor che ferisce

E quando fra le braccia
Mi stringi dolcemente
Ancor più dolcemente ti dirò:

""Amami se vuoi
Tienimi se puoi
Perché io sono così""","I really like caressing you
Kissing your shy eyes
But I don't feel like swearing
If you ask me for eternal love Let's give ourselves up to destiny
He's the only one who can't cheat
And if I stay near you
Don't flatter yourself, but don't despair, no Love me if you want to, hold me if you can
I'm the love that fades away
But never trust my kisses
I'm the love that hurts And when you hold me softly in your arms
Even more softly, I'll say to you:
""Love me if you want to, hold me if you can
Because I'm like this"" And if I stay near you
Don't flatter yourself, but don't despair, no Love me if you want to, hold me if you can
I'm the love that fades away
But never trust my kisses
I'm the love that hurts And when you hold me softly in your arms
Even more softly, I will say to you:
""Love me if you want to, hold me if you can
Because I'm like this""",0.9427444338798523,0.6548395752906799,0.24185849726200104,0.5770187377929688,0.44456472992897034,0.5295066833496094,0.8129230737686157,0.4986572265625,0.46490153670310974,0.6347697973251343
15,Belgium,2,Bobbejaan Schoepen,Straatdeuntje,Dutch,8,5,2,1957,West Germany,Frankfurt,"Langs de straten danst er een deuntje
En ik blijf even staan
Waar komt toch dat aardige deuntje
Wel zo ineens vandaan?

Het speelt in de bomen
Dartelt in de wind
Het is niet te tomen
Het wordt al gauw mijn vriend

Tralala lalala lala lalala
Tralala lalala lala lalala

Langs de straten danst er een deuntje
Het klinkt voor groot en klein
Oh, wat kan zo'n eenvoudig deuntje
Al gauw onmisbaar zijn

Het klopt op de ruiten
Vraagt: ""Laat mij erin!""
Ik kan het zo fluiten
Het stemt me goed gezind

Langs de straten zweeft er een deuntje
Het volgt mij overal
En ik hoop dat dit aardig deuntje
Steeds mijn vriend blijven zal

Tralala lalala lala lalala
Tralala lalala lala lalala","Along the streets, a tune is dancing
And for a moment I stand still
Where is that pretty tune
All of a sudden coming from? It's playing in the trees
Frolicking in the wind
It can't be bridled
It's soon becoming my friend Along the streets, a tune is floating
It's as if a sunbeam
Is penetrating with that pretty tune
Into the most little portal Tralalala tralala tralalala...
Tralalala tralala tralalala... Along the streets, a tune is dancing
It's heard by young and old
Oh, how such a simple tune
Can become indispensable so quickly It knocks on the windows
Asks: ""Let me in""
I can easily whistle it
It makes me good-humoured Along the streets, a tune is floating
It follows me everywhere
And I hope that this pretty tune
Will always remain my friend Tralalala tralala tralalala...
Tralalala lalala tralalala...",0.3247705399990082,0.9939963817596436,0.002817340660840273,0.6365790963172913,0.11030333489179611,0.2604835331439972,0.877227246761322,0.018107349053025246,0.9565531015396118,0.18249835073947906
16,Luxembourg,2,Danièle Dupré,Amours mortes (Tant de peine),French,4,8,2,1957,West Germany,Frankfurt,"Toi que j'aime
Tu m'as fait tant de peine
Mais comment effacer
Les jours passés?

Tant de peine
Au long des jours je traîne
Mendiant au souvenir
Un peu de toi

Ta voix dans un rêve
Je m'en souviens
Murmurait sans trêve
Demandait rien
Tu étais si tendre
Ce soir d'été
Comment se défendre
De t'écouter?

Toi que j'aime
Tu m'as fait tant de peine
Mais comment effacer
Les jours passés?

Plus personne
Et ma vie monotone
S'égrène au long des jours
Sans ton amour

Sans toi je frissonne
Cherchant ta main
Dans la nuit d'automne
J'espère en vain
Et pourtant quand même
Ma vie en moi
Me hurle:
«Je n'aime
N'aime que toi»

Toi que j'aime
Tu m'as fait tant de peine
Mais comment effacer
Les jours passés?

Ta voix, tes lèvres
Emprisonnent ma fièvre
Mais comment effacer
Les jours passés?","Dead loves
You, that I love
You made me so much sad
How to erase
The passing days?
So much sadness
Whole days long I'm hanging around
Begging to my remembrance
A little bit from you
Your voice in a dream
I remember
Whispered unremittingly
Didn't ask nothing
You were so tender
This summer night
How to forbid myself
To not listen?
You, that I love
You made me so much sad
How to erase
The passing days?
Nobody any more
And my monotonous life
Is marking out every days
Without your love
Without you I'm shivering
Looking for your hand
In the autumn night
I'm hoping, in vain
And nevertheless really
My life inside of me
Scream to me: I only love
Only love you
You, that I love
You made me so much sad
How to erase
The passing days?
Your voice, your lips
Imprisoned my fever
But how to erase
The passing days?",0.025662705302238464,0.027690257877111435,0.9718592762947083,0.02399630844593048,0.12759827077388763,0.9925249218940735,0.020944207906723022,0.9761064648628235,0.14324761927127838,0.08498506247997284
17,United Kingdom,1,Patricia Bredin,All,English,7,6,2,1957,West Germany,Frankfurt,"All the golden dreams of yesterday
All the fragrance of a bygone May
All the words two hearts in love can say
All you'll ever mean to me, my darling

All we've shared throughout the passing years
All the laughter, all the sighs, the tears
All the joy of living, loving and forgiving
These are all to me

All the laughter, all the sighs, the tears
All the joy of living, loving and forgiving
These are all to me",English,0.9399960041046143,0.5139123797416687,0.002463006880134344,0.40851274132728577,0.007808319758623838,0.7511008381843567,0.6178585290908813,0.0031850605737417936,0.3802984952926636,0.40756914019584656
18,Italy,2,Nunzio Gallo,Corde della mia chitarra,Italian,6,7,2,1957,West Germany,Frankfurt,"È tornata
L'hanno accolta le stesse cose
L'hanno attesa le stesse rose
Dolce sogno dagli occhi verdi
È tornata, ma troppo tardi
Troppo tardi per chi aspettò

Corde della mia chitarra
Se la mano trema sull'accordo
Se la musica si perde
Nell'indifferenza di uno sguardo

Corde della mia chitarra
Perché vi fermate?
Perché non suonate?
Voi sole per me
Ah, com'era dolce questa musica
Ah, e come adesso sembra inutile
Se non s'ascoltera, non vi fermate
Corde della mia chitarra
Suonate per me

Corde della mia chitarra
Perché vi fermate?
Perché non suonate?
Voi sole per me
Ah, com'era dolce questa musica
Ah, e come adesso sembra inutile
Se non s'ascoltera, non vi fermate
Corde della mia chitarra
Suonate per me

Suonate
Suonate
Corde della mia chitarra","She has returned
The same things welcomed her
The same roses anticipated her
Sweet green-eyed dream
She has returned, but too late
Too late for the one who waited

Strings of my guitar
If my hand trembles on the chord
If the music gets lost
In the indifference of a glance

Strings of my guitar
Why do you stop?
Why are you silent?
You alone, to me
Ah, how lovely that music was
Ah, and how useless it seems now
If she doesn't listen to us, don't stop
Strings of my guitar
Sound for me

Strings of my guitar
Why do you stop?
Why are you silent?
You alone, to me
Ah, how lovely that music was
Ah, and how useless it seems now
If she doesn't listen to us, don't stop
Strings of my guitar
Sound for me

Sound
Sound
Strings of my guitar",0.39326852560043335,0.5537466406822205,0.06934059411287308,0.4985351264476776,0.4263215959072113,0.543590247631073,0.2015773355960846,0.7836575508117676,0.4610167443752289,0.27396270632743835
19,Austria,1,Bob Martin,"Wohin, kleines Pony?",German,10,3,2,1957,West Germany,Frankfurt,"Wohin, kleines Pony, wollen wir reiten?
Wohin soll mein Lied uns heut begleiten?
Zu deinen Herden, den kleinen Pferden?
Dort sind die Täler unendlich weit

Wohin, kleines Pony, wollen wir reiten?
Wohin soll mein Lied uns heut begleiten?
Zur grünen Weide, dort in der Heide
Wo ich einst küsste zur Rosenzeit

Heut ist ein Tag nur für uns zwei
Und du und ich sind sorgenfrei
Wer sieht die Welt denn noch so schön
So wunderschön, wie wir sie sehen?

Wohin, kleines Pony, wollen wir reiten?
Mein Lied wird uns beide treu begleiten
Und durch die Felder, die weiten Felder
Klingt's dann im Wind, wie glücklich wir sind

Heut ist ein Tag nur für uns zwei
Und du und ich sind sorgenfrei
Wer sieht die Welt denn noch so schön
So wunderschön, wie wir sie sehen?

Wohin, kleines Pony, wollen wir reiten?
Mein Lied wird uns beide treu begleiten
Und durch die Felder, die weiten Felder
Klingt für uns zwei, mein Herippi-hei","Where, little pony, do we want to ride to?
Where should my song accompany us today?
To your herds, the little horses?
There the valleys are immensely wide Where, little pony, do we want to ride to?
Where should my song accompany us today?
To the green pasture, there in the moorland
Where once I've kissed, at the time of roses Today is a day only for both of us
And you and me are carefree
Who else sees the world as beautiful
As beautiful as we see it? Where, little pony, do we want to ride to?
My song will truely acompany both of us
And through the fields, the wide fields
It sounds in the wind, how happy we are Today is a day only for both of us
And you and me are carefree
Who else sees the world as beautiful
As beautiful as we see it? Where, little pony, do we want to ride to?
My song will truely acompany both of us
And through the fields, the wide fields
Sounds for both of us, my herippihei",0.9696850776672363,0.929440438747406,0.006771210115402937,0.8608377575874329,0.145175963640213,0.8775292634963989,0.8569320440292358,0.7566723823547363,0.9937769174575806,0.5954925417900085
20,Netherlands,2,Corry Brokken (2),Net als toen,Dutch,1,31,2,1957,West Germany,Frankfurt,"Zit niet zo suf
Met die eeuwige krant
Gaap niet van slaap
Of verveling
Ik ben toch je vrouw
En ik eet uit je hand
Maar ik eet niet
Van de bedeling

Kijk me niet aan
Of je denkt: ""Leef je nog?""
Ben ik nog altijd
Die vrouw
Waarmee je destijds
-Wanneer was dat toch?-
Per se dat avontuurtje
Hebben wou?

Wees nog eens lief
Net als toen
Vraag me nog eens
Om een zoen
Breng me weer rozen
Sta weer te blozen
Als je me ziet
Net als toen

Wees nog eens lief
En galant
Vind me weer mooi
En charmant
Dan wordt de wereld weer
Net als vroeger
Een sprookjesland

Ja, je wordt dik
En je haar wordt al grijs
Maar je kunt heus
Nog wel flirten
Ach, je bent soms nog
Zo een kind, zo onwijs
Nurks en baldadig
Om beurten

Weet je nog? Weet je nog?
Zeg nu niet nee
Weet je nog
Dat je toen zei?
Het gelukkigste paar
Dat zijn wij met z'n twee
Mijn liefde, liefste lief
Gaat nooit voorbij

Wees nog eens lief
Net als toen
Vraag me nog eens
Om een zoen
Breng me weer rozen
Sta weer te blozen
Als je me ziet
Net als toen

Wees nog eens lief
En galant
Vind me weer mooi
En charmant
Dan wordt de wereld weer
Net als vroeger
Een sprookjesland","Don’t be so drowsy with that eternal paper
 Don’t yawn from sleep or boredom
 I’m your wife and I eat out of your hand
 But I don’t eat from charity Don’t look at me as if you think, “are you still alive?”
Am I still that woman
 With whom you once – when was it again?
 Wanted to have that little adventure at all costs? Be nice once again, just like then
 Ask me once again for a kiss
 Bring me roses again, blush again
 When you see me, just like then Be nice and gallant once again
 Find me beautiful and charming again
 Then the world will be just like before
 A fairyland Yes, you’re getting fat and your hair is turning grey
 But you still can flirt, believe me
 Ah, sometimes you act like a child, so silly
 Gruff and wanton by turn Do you remember? Do you remember? Don’t say no now
 Do you remember, that you said then?
 The happiest couple, that’s the both of us
 My love, dearest darling, never ends Be nice once again, just like then
 Ask me once again for a kiss
 Bring me roses again, blush again
 When you see me, just like then Be nice and gallant once again
 Find me beautiful and charming again
 Then the world will be just like before
 A fairyland",0.9623559713363647,0.6042822003364563,0.009670993313193321,0.7801604270935059,0.1709054559469223,0.8704802989959717,0.5331544280052185,0.01155267097055912,0.8040744066238403,0.2798284888267517
